# #Depth CH4
230.175300 611.236200
230.175900 609.788700
230.176400 610.426600
230.177000 610.924500
230.177700 610.470400
230.178200 610.060100
230.178800 609.725200
230.179300 611.889900
230.179900 612.089400
230.180400 612.759900
230.181100 614.521300
230.181700 615.412800
230.182200 613.286700
230.182900 613.131900
230.183400 613.745500
230.184000 614.698600
230.184500 613.446800
230.185000 614.478100
230.185800 612.284700
230.213000 612.667400
230.213600 612.342300
230.214300 611.573100
230.214800 613.809300
230.215400 612.390000
230.215900 614.635900
230.216500 613.209800
230.217200 612.465900
230.217700 613.897500
230.218300 613.134500
230.218800 610.868800
230.219300 610.459500
230.220100 611.121800
230.220600 610.024200
230.221200 610.385400
230.221700 611.992800
230.222200 609.503100
230.222800 609.501800
230.223300 609.040200
230.224000 611.427600
230.224600 608.040800
230.225100 609.128800
230.225700 609.791800
230.226400 609.707900
230.226900 607.929200
230.227500 609.049900
230.228000 609.611300
230.228600 608.590900
230.229100 607.880800
230.229600 610.523200
230.230300 611.345600
230.230900 610.093500
230.231400 608.995400
230.231900 609.084400
230.232500 607.634000
230.233100 607.087700
230.233800 606.182500
230.234300 606.174300
230.234900 606.385100
230.235400 603.790800
230.236100 607.425200
230.236700 604.338800
230.237200 604.283400
230.237700 606.572600
230.238300 604.645000
230.238800 604.874300
230.239400 604.345300
230.239900 603.952000
230.240600 605.800400
230.241200 606.943500
230.241700 606.839000
230.242200 606.839800
230.242800 608.219900
230.243300 607.993500
230.243900 609.685700
230.244600 609.621900
230.245100 609.812600
230.245700 611.241300
230.246200 609.536300
230.246900 611.870000
230.247400 611.187500
230.248000 610.437300
230.248500 610.409400
230.249100 609.398800
230.249600 611.060300
230.250200 611.207000
230.250900 611.010400
230.251400 612.178000
230.252000 611.047200
230.252500 613.047200
230.253000 612.997100
230.253600 613.940800
230.254300 612.999700
230.254800 614.237500
230.255400 612.072500
230.255900 613.892000
230.256500 612.137600
230.257200 610.935100
230.257700 612.727600
230.258300 611.598800
230.258800 611.530300
230.259400 609.550500
230.259900 611.112700
230.260600 610.178100
230.261100 609.894700
230.261700 607.157800
230.262300 607.946400
230.262600 606.259800
230.263100 605.205000
230.263700 605.952400
230.264400 605.249400
230.264900 603.466400
230.265500 605.997000
230.266000 606.013900
230.266600 606.966300
230.267100 606.983100
230.267600 606.330800
230.268300 606.146600
230.268900 607.061000
230.269400 607.161600
230.270000 609.164200
230.270500 608.088700
230.271000 607.458200
230.271700 609.434300
230.272300 609.498100
230.272800 608.537100
230.273400 609.809200
230.273900 609.499800
230.274500 608.907800
230.275200 608.754400
230.275700 610.996900
230.276300 611.296700
230.276800 608.612200
230.277300 610.116000
230.277900 611.022800
230.278400 610.285900
230.279000 609.282600
230.279500 610.359800
230.280200 611.690700
230.280800 611.355900
230.281300 609.490400
230.281800 608.504100
230.282400 609.523100
230.283100 609.548200
230.283600 610.131100
230.284200 611.026300
230.284700 610.317100
230.285300 610.624700
230.286000 611.974500
230.286500 613.222900
230.287100 610.385600
230.287600 610.450000
230.288100 611.594300
230.288700 611.267100
230.289400 611.872400
230.290000 610.188400
230.290500 610.213100
230.291000 611.479800
230.291600 609.722900
230.292100 611.135100
230.292800 609.599500
230.293400 611.338700
230.293900 610.030900
230.294400 610.984800
230.295200 609.564800
230.295800 612.590500
230.296300 612.228600
230.296800 612.782100
230.297400 612.878800
230.297900 613.268500
230.298400 613.007400
230.299200 613.181900
230.299700 611.207400
230.300200 612.049900
230.301000 611.792700
230.301500 611.610300
230.302100 612.796400
230.302600 611.026800
230.303200 610.732800
230.303700 611.064300
230.304400 609.532200
230.304900 609.568000
230.305500 609.729600
230.306000 609.125900
230.306500 609.061200
230.307100 610.540200
230.307700 611.788700
230.308200 610.290200
230.308900 610.420000
230.309500 610.013100
230.310000 611.266400
230.310500 612.082300
230.311300 611.356100
230.311800 610.048300
230.312300 610.745200
230.312900 608.450400
230.313400 609.484600
230.314000 607.873200
230.314700 609.517200
230.315200 609.022000
230.315800 609.333000
230.316300 608.495300
230.316800 609.642700
230.317600 609.460300
230.318100 609.207400
230.318600 608.233500
230.319200 606.840700
230.319700 608.801000
230.320500 609.622900
230.321000 610.249900
230.321500 610.228300
230.322100 610.888800
230.322600 609.976200
230.323300 610.368800
230.323900 611.363600
230.324400 610.033100
230.325000 609.564000
230.325500 609.220100
230.326200 610.060600
230.326800 610.817800
230.327300 611.270100
230.327800 609.698800
230.328400 611.089900
230.329100 608.697000
230.329600 608.437000
230.330200 607.928700
230.330700 608.647000
230.331300 608.434500
230.331800 609.186900
230.332500 609.527600
230.333100 612.210300
230.333600 608.059100
230.334200 608.427800
230.334700 606.601600
230.335400 606.738700
230.335900 606.276800
230.336500 607.778000
230.337100 604.139200
230.337600 605.837000
230.338100 605.165900
230.338800 605.403100
230.339400 605.455100
230.339900 603.945700
230.340400 606.456000
230.341200 607.158100
230.341700 605.776900
230.342300 605.416300
230.342800 607.458500
230.343400 606.274100
230.343900 608.536100
230.344400 609.869500
230.345100 608.695000
230.345700 610.096500
230.346200 608.331500
230.346800 610.660500
230.347300 609.631200
230.347800 610.908300
230.348400 611.003500
230.349100 609.532600
230.349600 610.675900
230.350200 611.940900
230.350700 607.556500
230.351300 609.628900
230.352000 609.410400
230.352500 609.077500
230.353000 607.121400
230.353600 607.329300
230.354200 605.135600
230.354700 604.762300
230.355400 605.850200
230.355900 606.841200
230.356500 606.513500
230.357000 608.085300
230.357600 606.904100
230.358100 608.043500
230.358600 605.462600
230.359200 606.489000
230.359900 606.935800
230.360400 605.499800
230.361000 606.216400
230.361500 607.135600
230.362100 605.797000
230.362600 607.059900
230.363300 607.179000
230.363800 606.361200
230.364400 603.849400
230.365000 605.443300
230.365500 605.902800
230.366000 607.496600
230.366600 608.411100
230.367300 608.618100
230.367800 610.282200
230.368400 609.539600
230.368900 610.134200
230.369400 609.002500
230.370000 610.582800
230.370500 609.705500
230.371200 609.902500
230.371800 610.025700
230.372300 607.702300
230.372900 608.469500
230.373400 608.156100
230.373900 607.995700
230.374700 606.820700
230.375200 606.657900
230.375700 605.020900
230.376300 606.248100
230.376800 605.386000
230.377400 605.283100
230.377900 607.591600
230.378400 605.843300
230.379200 606.603300
230.379700 606.745500
230.380200 607.125600
230.380800 607.937100
230.381300 608.147200
230.381900 608.616000
230.382400 608.308700
230.383100 606.899200
230.383700 606.444700
230.384200 608.194000
230.384700 606.464400
230.385300 605.230700
230.386000 607.498200
230.386500 606.249500
230.387100 608.392700
230.387600 609.878200
230.388200 609.552800
230.388700 610.315100
230.389200 609.369700
230.389800 610.603400
230.390500 610.598600
230.391000 609.352200
230.391600 609.699200
230.392100 609.261400
230.392700 609.099200
230.393200 609.380400
230.393700 609.438700
230.394500 609.919100
230.447900 614.443300
230.448400 613.483300
230.448900 613.730100
230.449500 614.745200
230.450000 612.107700
230.450500 614.451100
230.451100 613.772500
230.451600 614.310600
230.452100 614.152300
230.452700 615.227200
230.453200 613.463000
230.453700 612.405100
230.454400 614.417000
230.455000 614.398600
230.455500 612.344800
230.456000 613.717300
230.456600 613.628600
230.457100 611.770400
230.463500 610.536900
230.464000 610.521000
230.464500 611.699000
230.465100 611.297600
230.465600 611.100400
230.466100 612.036600
230.466700 612.255000
230.470000 611.680500
230.470600 613.168300
230.471100 613.308300
230.471600 613.236000
230.472200 612.496400
230.472700 611.412200
230.473200 611.858100
230.473700 611.494000
230.474300 611.062400
230.474800 611.267800
230.475300 612.979200
230.475900 610.658900
230.476400 610.518800
230.477100 611.118800
230.477600 610.931100
230.478200 611.838400
230.479200 612.168100
230.479800 612.057600
230.519800 611.163500
230.520300 611.785500
230.521000 611.511000
230.521500 613.031300
230.522100 611.425900
230.522600 612.755400
230.523100 613.057800
230.523600 610.921500
230.524200 612.425700
230.524900 613.024600
230.525400 613.642400
230.525900 616.672200
230.526500 614.406700
230.527000 613.827800
230.527600 615.859200
230.528100 614.815400
230.581700 611.899500
230.582300 610.647900
230.582800 612.265900
230.583300 613.041800
230.583900 613.788500
230.584400 613.199200
230.585000 612.691100
230.585700 613.508000
230.586200 612.776500
230.586700 611.768200
230.587200 611.147600
230.587800 611.998100
230.588500 613.138500
230.589000 611.864200
230.589600 611.525600
230.590100 610.845600
230.590600 609.183400
230.591200 608.871400
230.591700 607.108800
230.592400 609.448900
230.592900 607.315800
230.593500 607.264900
230.594000 605.405900
230.594500 607.072100
230.595100 605.549300
230.595800 605.904500
230.596300 606.985900
230.596800 607.124000
230.597400 606.441500
230.597900 606.746500
230.598600 606.680200
230.599100 604.975800
230.599700 606.912100
230.600200 605.543100
230.600700 607.184300
230.601300 605.821300
230.601800 607.494600
230.602500 608.284100
230.603100 607.220800
230.603600 607.320000
230.604100 607.811000
230.604700 608.160700
230.605200 606.954200
230.605700 606.388500
230.606300 606.904100
230.606800 606.294200
230.607500 607.163600
230.608000 606.942300
230.608600 607.181800
230.609100 606.596700
230.609600 608.317200
230.610200 608.442000
230.610900 606.223800
230.611400 607.352400
230.611900 608.021400
230.612500 607.674700
230.613000 607.812500
230.613600 607.057400
230.614300 605.872600
230.614800 606.652300
230.615300 607.311900
230.615900 606.314600
230.616600 604.636000
230.617100 607.793700
230.617600 608.874300
230.618200 608.626200
230.618900 607.345400
230.619400 608.069900
230.620500 608.304600
230.621000 609.698100
230.635100 610.327700
230.635600 610.050700
230.638400 609.822200
230.639000 610.470000
230.640800 610.413800
230.641300 609.959700
230.641800 609.001400
230.642500 609.218700
230.643100 608.268400
230.643600 607.049500
230.644100 606.587100
230.644700 606.088000
230.645400 605.843400
230.645900 606.786400
230.646500 606.949800
230.647000 606.427000
230.647500 606.729800
230.648200 607.379100
230.648800 609.146400
230.649300 608.164100
230.649800 610.192800
230.650400 609.427600
230.651100 609.145700
230.651600 608.477400
230.652200 609.488800
230.652700 607.423000
230.653400 609.598300
230.653900 609.482300
230.654500 608.712700
230.655000 609.022900
230.655500 609.849900
230.656200 608.477300
230.656800 610.822400
230.657300 611.819700
230.657900 610.629500
230.658400 611.609500
230.659100 610.690500
230.659600 612.631300
230.660200 608.961000
230.660900 611.972600
230.661400 610.981900
230.661900 610.084700
230.662500 610.999800
230.663200 608.435200
230.663700 608.693500
230.664300 606.228500
230.664800 606.992500
230.665300 607.139200
230.666000 606.065600
230.666600 605.518600
230.667100 603.880200
230.667800 604.708400
230.668300 602.683100
230.668900 605.467000
230.669400 606.371700
230.670000 606.111700
230.670700 605.134100
230.671200 606.746100
230.671700 606.785800
230.672500 607.870300
230.673000 607.620200
230.673500 607.424400
230.674000 609.556600
230.674800 607.990600
230.675300 610.767200
230.675900 608.494700
230.676400 609.116800
230.677100 608.033100
230.677600 606.725300
230.678200 607.212300
230.678700 608.080500
230.679200 608.407100
230.679900 608.526800
230.680500 609.454700
230.681200 609.572600
230.681800 609.398100
230.682300 608.516100
230.682800 608.823400
230.683300 608.974200
230.683900 607.725800
230.684600 608.341000
230.685100 609.168300
230.685600 608.952600
230.686300 611.229000
230.686900 609.553900
230.687500 610.527500
230.688000 609.417500
230.688500 610.207500
230.689100 609.552800
230.689800 609.739400
230.690300 609.563700
230.690800 610.140700
230.691500 609.819600
230.692100 610.743400
230.692600 610.133600
230.693200 608.415600
230.693700 609.101400
230.694400 609.043900
230.694900 608.358200
230.695500 607.544500
230.696000 609.185500
230.696700 609.989300
230.697200 607.450900
230.697800 608.630400
230.698300 607.554800
230.698800 606.987900
230.699600 605.673600
230.700100 606.444400
230.700600 606.413400
230.701300 606.296900
230.701900 606.225800
230.702400 609.731500
230.702900 607.138900
230.703600 609.157300
230.704100 609.397800
230.704700 609.496500
230.705300 610.991500
230.705800 610.333200
230.706500 610.385600
230.707000 609.246300
230.707600 608.287800
230.708300 606.927500
230.708800 607.700500
230.709300 606.775200
230.710000 605.492900
230.710600 607.604100
230.711200 607.429200
230.711700 605.265900
230.712200 606.316600
230.712900 606.583200
230.713500 605.196600
230.714000 605.082600
230.714500 604.612500
230.715200 604.216300
230.715800 604.461800
230.716300 605.687700
230.716900 605.374100
230.717400 606.758900
230.718100 606.770500
230.718600 607.065000
230.719200 607.257400
230.719900 607.176100
230.720400 609.836500
230.720900 607.406800
230.721500 610.667300
230.722000 609.535200
230.722700 609.564500
230.723300 612.046700
230.723800 613.986500
230.724300 611.760100
230.725000 611.007000
230.725600 612.120700
230.726100 611.276800
230.726600 608.928800
230.727300 611.119100
230.727900 610.744000
230.728500 610.774400
230.729000 610.017300
230.729500 609.732900
230.730200 609.033600
230.730800 608.701900
230.733000 609.871900
230.733600 608.954200
230.734200 608.282600
230.734700 608.731400
230.735400 609.719600
230.735900 610.940500
230.736500 610.515800
230.741800 610.479100
230.742300 609.738400
230.742900 611.210700
230.743400 609.364800
230.743900 611.423000
230.744600 610.417300
230.745200 612.332300
230.745700 609.540900
230.746300 609.193900
230.747000 610.533100
230.747500 609.411500
230.748000 610.773100
